Crash ID,Crash Death Count,Crash Month,Latitude,Longitude,Person Age,Person Alcohol Result,Person Blood Alcohol Content Test Result,Person Type
17000904,0,4,29.95553696,-96.26699348,78,No Data,No Data,2 - PASSENGER/OCCUPANT
17019087,0,4,30.07370273,-96.44612221,25,No Data,No Data,1 - DRIVER
17000238,0,4,29.92489243,-96.2441864,64,No Data,No Data,1 - DRIVER
17000238,0,4,29.92489243,-96.2441864,27,No Data,No Data,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
17002146,0,4,29.76620085,-96.15351406,45,No Data,No Data,1 - DRIVER
17002146,0,4,29.76620085,-96.15351406,31,No Data,No Data,1 - DRIVER
17016373,0,4,29.94606479,-96.25830285,70,No Data,No Data,1 - DRIVER
17016373,0,4,29.94606479,-96.25830285,69,No Data,No Data,1 - DRIVER
17008733,0,4,29.63518524,-96.07367706,29,No Data,No Data,1 - DRIVER
17006180,0,4,No Data,No Data,40,No Data,No Data,1 - DRIVER
17018031,0,4,No Data,No Data,40,No Data,No Data,1 - DRIVER
17018031,0,4,No Data,No Data,38,No Data,No Data,1 - DRIVER
17006186,0,4,29.77239742,-96.14397729,32,No Data,No Data,1 - DRIVER
17011530,0,4,29.93338326,-96.25005356,16,No Data,No Data,1 - DRIVER
17011530,0,4,29.93338326,-96.25005356,15,No Data,No Data,2 - PASSENGER/OCCUPANT
17011530,0,4,29.93338326,-96.25005356,17,No Data,No Data,2 - PASSENGER/OCCUPANT
17011530,0,4,29.93338326,-96.25005356,28,No Data,No Data,1 - DRIVER
17011530,0,4,29.93338326,-96.25005356,25,No Data,No Data,2 - PASSENGER/OCCUPANT
17011586,0,4,29.94040793,-96.25131736,45,No Data,No Data,1 - DRIVER
17011586,0,4,29.94040793,-96.25131736,42,No Data,No Data,1 - DRIVER
17007845,0,4,29.77322261,-96.07593472,35,No Data,No Data,1 - DRIVER
17007845,0,4,29.77322261,-96.07593472,78,No Data,No Data,1 - DRIVER
17008736,0,4,30.0409695,-96.50914247,32,No Data,No Data,1 - DRIVER
17008736,0,4,30.0409695,-96.50914247,4,No Data,No Data,2 - PASSENGER/OCCUPANT
17008736,0,4,30.0409695,-96.50914247,56,No Data,No Data,1 - DRIVER
17008746,0,4,30.05409057,-96.20819455,22,No Data,No Data,1 - DRIVER
17018044,0,4,29.76733108,-96.14346031,27,No Data,No Data,1 - DRIVER
17018044,0,4,29.76733108,-96.14346031,27,No Data,No Data,1 - DRIVER
17027491,0,4,29.94942375,-96.24918903,42,No Data,No Data,1 - DRIVER
17027491,0,4,29.94942375,-96.24918903,42,No Data,No Data,2 - PASSENGER/OCCUPANT
17027491,0,4,29.94942375,-96.24918903,9,No Data,No Data,2 - PASSENGER/OCCUPANT
17027491,0,4,29.94942375,-96.24918903,6,No Data,No Data,2 - PASSENGER/OCCUPANT
17027491,0,4,29.94942375,-96.24918903,36,No Data,No Data,1 - DRIVER
17011612,0,4,29.94783071,-96.25273785,47,No Data,No Data,1 - DRIVER
17011612,0,4,29.94783071,-96.25273785,76,No Data,No Data,2 - PASSENGER/OCCUPANT
17011612,0,4,29.94783071,-96.25273785,36,No Data,No Data,1 - DRIVER
17011612,0,4,29.94783071,-96.25273785,8,No Data,No Data,2 - PASSENGER/OCCUPANT
17025402,0,4,30.03526291,-96.13277288,18,No Data,No Data,1 - DRIVER
17027797,0,4,29.77620717,-96.10467179,24,No Data,No Data,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
17027797,0,4,29.77620717,-96.10467179,42,No Data,No Data,1 - DRIVER
17027797,0,4,29.77620717,-96.10467179,69,No Data,No Data,2 - PASSENGER/OCCUPANT
17027797,0,4,29.77620717,-96.10467179,74,No Data,No Data,2 - PASSENGER/OCCUPANT
17027797,0,4,29.77620717,-96.10467179,56,No Data,No Data,1 - DRIVER
17036246,0,4,29.77199429,-96.06287839,34,No Data,No Data,1 - DRIVER
17036246,0,4,29.77199429,-96.06287839,1,No Data,No Data,2 - PASSENGER/OCCUPANT
17036246,0,4,29.77199429,-96.06287839,5,No Data,No Data,2 - PASSENGER/OCCUPANT
17036246,0,4,29.77199429,-96.06287839,50,No Data,No Data,1 - DRIVER
17042666,0,4,30.04724582,-96.32131545,65,No Data,No Data,1 - DRIVER
17017131,0,4,29.73405431,-96.14727934,34,No Data,No Data,1 - DRIVER
17017131,0,4,29.73405431,-96.14727934,8,No Data,No Data,2 - PASSENGER/OCCUPANT
17017131,0,4,29.73405431,-96.14727934,13,No Data,No Data,2 - PASSENGER/OCCUPANT
17017131,0,4,29.73405431,-96.14727934,6,No Data,No Data,2 - PASSENGER/OCCUPANT
17021801,0,4,29.77785266,-96.15668842,55,No Data,No Data,1 - DRIVER
17021801,0,4,29.77785266,-96.15668842,34,No Data,No Data,1 - DRIVER
17021801,0,4,29.77785266,-96.15668842,42,No Data,No Data,2 - PASSENGER/OCCUPANT
17021801,0,4,29.77785266,-96.15668842,36,No Data,No Data,1 - DRIVER
17021801,0,4,29.77785266,-96.15668842,10,No Data,No Data,2 - PASSENGER/OCCUPANT
17024101,0,4,29.94356479,-96.25521285,18,No Data,No Data,1 - DRIVER
17024101,0,4,29.94356479,-96.25521285,15,No Data,No Data,2 - PASSENGER/OCCUPANT
17024101,0,4,29.94356479,-96.25521285,16,No Data,No Data,2 - PASSENGER/OCCUPANT
17024101,0,4,29.94356479,-96.25521285,47,No Data,No Data,1 - DRIVER
17024101,0,4,29.94356479,-96.25521285,45,No Data,No Data,2 - PASSENGER/OCCUPANT
17024101,0,4,29.94356479,-96.25521285,1,No Data,No Data,2 - PASSENGER/OCCUPANT
17023466,0,4,29.74922025,-96.2922739,34,No Data,No Data,1 - DRIVER
17023467,0,4,29.97789174,-96.21732226,24,No Data,No Data,1 - DRIVER
17023484,0,4,29.90889862,-96.22645469,41,No Data,No Data,1 - DRIVER
17028540,0,4,29.76504337,-96.15303391,61,No Data,No Data,1 - DRIVER
17028540,0,4,29.76504337,-96.15303391,31,No Data,No Data,1 - DRIVER
17030676,0,4,29.76619974,-96.15351363,20,No Data,No Data,1 - DRIVER
17030676,0,4,29.76619974,-96.15351363,5,No Data,No Data,2 - PASSENGER/OCCUPANT
17030676,0,4,29.76619974,-96.15351363,20,No Data,No Data,1 - DRIVER
17030676,0,4,29.76619974,-96.15351363,1,No Data,No Data,2 - PASSENGER/OCCUPANT
17030676,0,4,29.76619974,-96.15351363,19,No Data,No Data,2 - PASSENGER/OCCUPANT
17023449,0,4,29.71468833,-96.16871128,17,No Data,No Data,1 - DRIVER
17023446,0,4,29.77051262,-96.05097836,26,No Data,No Data,1 - DRIVER
17023446,0,4,29.77051262,-96.05097836,44,No Data,No Data,1 - DRIVER
17023446,0,4,29.77051262,-96.05097836,45,No Data,No Data,2 - PASSENGER/OCCUPANT
17023446,0,4,29.77051262,-96.05097836,4,No Data,No Data,2 - PASSENGER/OCCUPANT
17029086,0,4,29.77489085,-96.12862081,38,No Data,No Data,1 - DRIVER
17029086,0,4,29.77489085,-96.12862081,68,No Data,No Data,1 - DRIVER
17029240,0,4,29.77183609,-96.13619452,26,No Data,No Data,1 - DRIVER
17029240,0,4,29.77183609,-96.13619452,25,No Data,No Data,2 - PASSENGER/OCCUPANT
17029240,0,4,29.77183609,-96.13619452,27,No Data,No Data,2 - PASSENGER/OCCUPANT
17029240,0,4,29.77183609,-96.13619452,49,No Data,No Data,1 - DRIVER
17029240,0,4,29.77183609,-96.13619452,15,No Data,No Data,2 - PASSENGER/OCCUPANT
17029240,0,4,29.77183609,-96.13619452,13,No Data,No Data,2 - PASSENGER/OCCUPANT
17029340,0,4,29.76424528,-96.15367342,No Data,No Data,No Data,1 - DRIVER
17029340,0,4,29.76424528,-96.15367342,56,No Data,No Data,1 - DRIVER
17029340,0,4,29.76424528,-96.15367342,45,No Data,No Data,2 - PASSENGER/OCCUPANT
17031572,0,4,29.77020428,-96.04850189,33,No Data,No Data,1 - DRIVER
17031572,0,4,29.77020428,-96.04850189,12,No Data,No Data,2 - PASSENGER/OCCUPANT
17031572,0,4,29.77020428,-96.04850189,7,No Data,No Data,2 - PASSENGER/OCCUPANT
17031572,0,4,29.77020428,-96.04850189,14,No Data,No Data,2 - PASSENGER/OCCUPANT
17031572,0,4,29.77020428,-96.04850189,59,No Data,No Data,1 - DRIVER
17029097,0,4,29.76452637,-96.15280151,66,No Data,No Data,1 - DRIVER
17029097,0,4,29.76452637,-96.15280151,52,No Data,No Data,1 - DRIVER
17029132,0,4,29.74892961,-96.14687113,20,No Data,No Data,1 - DRIVER
17029132,0,4,29.74892961,-96.14687113,16,No Data,No Data,1 - DRIVER
17029132,0,4,29.74892961,-96.14687113,8,No Data,No Data,2 - PASSENGER/OCCUPANT
17029132,0,4,29.74892961,-96.14687113,13,No Data,No Data,2 - PASSENGER/OCCUPANT
17029316,0,4,29.94920356,-96.25432333,40,No Data,No Data,1 - DRIVER
17029316,0,4,29.94920356,-96.25432333,24,No Data,No Data,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
17031653,1,4,29.97436785,-96.53729431,51,1 - POSITIVE,0.1,1 - DRIVER
17031653,1,4,29.97436785,-96.53729431,26,No Data,No Data,2 - PASSENGER/OCCUPANT
17030672,0,4,29.78708996,-96.18643146,39,No Data,No Data,1 - DRIVER
17030672,0,4,29.78708996,-96.18643146,37,No Data,No Data,2 - PASSENGER/OCCUPANT
17030677,0,4,29.78248482,-96.15541289,80,No Data,No Data,1 - DRIVER
17030677,0,4,29.78248482,-96.15541289,62,No Data,No Data,1 - DRIVER
17042724,0,4,29.86109218,-96.33019639,36,No Data,No Data,1 - DRIVER
17042724,0,4,29.86109218,-96.33019639,38,No Data,No Data,2 - PASSENGER/OCCUPANT
17051422,0,4,29.62690599,-96.13253235,63,1 - POSITIVE,0.08,1 - DRIVER
17036129,0,4,29.75560099,-96.1487638,28,No Data,No Data,1 - DRIVER
17036129,0,4,29.75560099,-96.1487638,21,No Data,No Data,1 - DRIVER
17046114,0,4,No Data,No Data,61,No Data,No Data,1 - DRIVER
17046114,0,4,No Data,No Data,62,No Data,No Data,2 - PASSENGER/OCCUPANT
17036132,0,4,29.74263896,-96.14527797,19,No Data,No Data,1 - DRIVER
17036132,0,4,29.74263896,-96.14527797,58,No Data,No Data,1 - DRIVER
17036132,0,4,29.74263896,-96.14527797,32,No Data,No Data,2 - PASSENGER/OCCUPANT
17036132,0,4,29.74263896,-96.14527797,61,No Data,No Data,2 - PASSENGER/OCCUPANT
17051430,0,4,29.96015218,-96.27284639,16,No Data,No Data,1 - DRIVER
17051430,0,4,29.96015218,-96.27284639,52,No Data,No Data,1 - DRIVER
17113015,0,4,29.79139958,-96.10188245,26,No Data,No Data,1 - DRIVER
17113015,0,4,29.79139958,-96.10188245,55,No Data,No Data,1 - DRIVER
17051399,0,4,29.94757449,-96.26052801,68,No Data,No Data,1 - DRIVER
17051399,0,4,29.94757449,-96.26052801,44,No Data,No Data,1 - DRIVER
17051432,0,4,29.77607622,-96.10883494,47,No Data,No Data,1 - DRIVER
17051432,0,4,29.77607622,-96.10883494,47,No Data,No Data,2 - PASSENGER/OCCUPANT
17051432,0,4,29.77607622,-96.10883494,10,No Data,No Data,2 - PASSENGER/OCCUPANT
17051432,0,4,29.77607622,-96.10883494,11,No Data,No Data,2 - PASSENGER/OCCUPANT
17051432,0,4,29.77607622,-96.10883494,25,No Data,No Data,1 - DRIVER
17051490,0,4,30.03897418,-96.31813682,20,No Data,No Data,1 - DRIVER
17051490,0,4,30.03897418,-96.31813682,18,No Data,No Data,2 - PASSENGER/OCCUPANT
17051490,0,4,30.03897418,-96.31813682,63,No Data,No Data,1 - DRIVER
17046127,0,5,No Data,No Data,56,No Data,No Data,1 - DRIVER
17051288,0,5,29.95019236,-96.25691379,No Data,No Data,No Data,1 - DRIVER
17051288,0,5,29.95019236,-96.25691379,67,No Data,No Data,1 - DRIVER
17051288,0,5,29.95019236,-96.25691379,4,No Data,No Data,2 - PASSENGER/OCCUPANT
17046140,0,5,29.76662915,-96.14579912,49,No Data,No Data,1 - DRIVER
17048593,0,5,29.82450761,-96.16610199,28,No Data,No Data,1 - DRIVER
17051533,0,5,29.76122531,-96.20593665,32,No Data,No Data,1 - DRIVER
17113016,0,5,29.77599968,-96.11126286,38,No Data,No Data,1 - DRIVER
17051548,0,5,29.8620531,-96.32533089,76,No Data,No Data,1 - DRIVER
17051548,0,5,29.8620531,-96.32533089,79,No Data,No Data,2 - PASSENGER/OCCUPANT
17048597,0,5,29.76754211,-96.15715381,28,No Data,No Data,1 - DRIVER
17048597,0,5,29.76754211,-96.15715381,27,No Data,No Data,1 - DRIVER
17049141,0,5,29.77130625,-96.1496451,34,No Data,No Data,1 - DRIVER
17049141,0,5,29.77130625,-96.1496451,57,No Data,No Data,1 - DRIVER
17049253,0,5,29.77434944,-96.08293159,23,No Data,No Data,1 - DRIVER
17051335,0,5,29.95333764,-96.26419073,58,No Data,No Data,1 - DRIVER
17051335,0,5,29.95333764,-96.26419073,85,No Data,No Data,1 - DRIVER
17051335,0,5,29.95333764,-96.26419073,48,No Data,No Data,2 - PASSENGER/OCCUPANT
17058053,0,5,29.99974938,-96.49435416,45,No Data,No Data,1 - DRIVER
17058053,0,5,29.99974938,-96.49435416,48,No Data,No Data,2 - PASSENGER/OCCUPANT
17058053,0,5,29.99974938,-96.49435416,16,No Data,No Data,2 - PASSENGER/OCCUPANT
17052359,0,5,29.72461104,-96.17467882,27,No Data,No Data,1 - DRIVER
17052359,0,5,29.72461104,-96.17467882,21,No Data,No Data,1 - DRIVER
17056525,0,5,29.86312485,-96.31807709,68,No Data,No Data,1 - DRIVER
17056525,0,5,29.86312485,-96.31807709,29,No Data,No Data,2 - PASSENGER/OCCUPANT
17056525,0,5,29.86312485,-96.31807709,61,No Data,No Data,2 - PASSENGER/OCCUPANT
17056525,0,5,29.86312485,-96.31807709,1,No Data,No Data,2 - PASSENGER/OCCUPANT
17056525,0,5,29.86312485,-96.31807709,44,No Data,No Data,1 - DRIVER
17056631,0,5,29.75394306,-96.25760831,39,No Data,No Data,1 - DRIVER
17059296,0,5,29.7530461,-96.26516915,30,No Data,No Data,1 - DRIVER
17059296,0,5,29.7530461,-96.26516915,42,No Data,No Data,1 - DRIVER
17054912,0,5,29.9719835,-96.50210606,24,No Data,No Data,1 - DRIVER
17054912,0,5,29.9719835,-96.50210606,53,No Data,No Data,1 - DRIVER
17054912,0,5,29.9719835,-96.50210606,35,No Data,No Data,2 - PASSENGER/OCCUPANT
17055440,0,5,29.76530467,-96.1531506,41,No Data,No Data,1 - DRIVER
17055440,0,5,29.76530467,-96.1531506,54,No Data,No Data,1 - DRIVER
17055440,0,5,29.76530467,-96.1531506,1,No Data,No Data,2 - PASSENGER/OCCUPANT
17058054,0,5,30.0499995,-96.4726402,66,No Data,No Data,1 - DRIVER
17063126,0,5,29.76051386,-96.21007838,30,No Data,No Data,1 - DRIVER
17055503,0,5,29.78141482,-96.15515289,No Data,No Data,No Data,1 - DRIVER
17060411,0,5,29.75908473,-96.21839814,17,No Data,No Data,1 - DRIVER
17060411,0,5,29.75908473,-96.21839814,17,No Data,No Data,2 - PASSENGER/OCCUPANT
17060411,0,5,29.75908473,-96.21839814,13,No Data,No Data,2 - PASSENGER/OCCUPANT
17060411,0,5,29.75908473,-96.21839814,16,No Data,No Data,2 - PASSENGER/OCCUPANT
17076443,0,5,30.01148051,-96.16907773,19,No Data,No Data,1 - DRIVER
17076443,0,5,30.01148051,-96.16907773,28,No Data,No Data,1 - DRIVER
17058797,0,5,29.94863701,-96.25288391,21,No Data,No Data,1 - DRIVER
17058797,0,5,29.94863701,-96.25288391,48,No Data,No Data,1 - DRIVER
17058797,0,5,29.94863701,-96.25288391,20,No Data,No Data,2 - PASSENGER/OCCUPANT
17060249,0,5,29.71149244,-96.23103403,19,No Data,No Data,1 - DRIVER
17064891,0,5,29.94863701,-96.25288391,63,No Data,No Data,1 - DRIVER
17090588,0,5,29.77625198,-96.09788918,21,No Data,No Data,1 - DRIVER
17090588,0,5,29.77625198,-96.09788918,45,No Data,No Data,1 - DRIVER
17063140,0,5,No Data,No Data,24,No Data,No Data,1 - DRIVER
17063140,0,5,No Data,No Data,29,No Data,No Data,2 - PASSENGER/OCCUPANT
17063140,0,5,No Data,No Data,3,No Data,No Data,2 - PASSENGER/OCCUPANT
17063140,0,5,No Data,No Data,71,No Data,No Data,1 - DRIVER
17063140,0,5,No Data,No Data,71,No Data,No Data,2 - PASSENGER/OCCUPANT
17079718,0,5,29.84206629,-96.16852032,15,No Data,No Data,1 - DRIVER
17085386,0,5,29.77801482,-96.14879289,49,No Data,No Data,1 - DRIVER
17085386,0,5,29.77801482,-96.14879289,63,No Data,No Data,1 - DRIVER
17079721,0,5,29.92569895,-96.50453117,23,1 - POSITIVE,0.122,1 - DRIVER
17090699,0,5,29.77407957,-96.08147388,No Data,No Data,No Data,1 - DRIVER
17090699,0,5,29.77407957,-96.08147388,57,No Data,No Data,1 - DRIVER
17094646,0,5,29.72681702,-96.1552722,25,No Data,No Data,1 - DRIVER
17075365,0,5,No Data,No Data,23,No Data,No Data,1 - DRIVER
17075365,0,5,No Data,No Data,51,No Data,No Data,1 - DRIVER
17085986,0,5,29.77720948,-96.25071582,22,1 - POSITIVE,0.111,1 - DRIVER
17085996,0,5,29.80603879,-96.20970646,22,No Data,No Data,1 - DRIVER
17085996,0,5,29.80603879,-96.20970646,13,No Data,No Data,2 - PASSENGER/OCCUPANT
17085996,0,5,29.80603879,-96.20970646,10,No Data,No Data,2 - PASSENGER/OCCUPANT
17091876,0,5,29.93736253,-96.25021506,34,No Data,No Data,1 - DRIVER
17091876,0,5,29.93736253,-96.25021506,54,No Data,No Data,1 - DRIVER
17091876,0,5,29.93736253,-96.25021506,18,No Data,No Data,2 - PASSENGER/OCCUPANT
17091981,0,5,29.75226491,-96.27177448,29,No Data,No Data,1 - DRIVER
17091981,0,5,29.75226491,-96.27177448,34,No Data,No Data,2 - PASSENGER/OCCUPANT
17091981,0,5,29.75226491,-96.27177448,7,No Data,No Data,2 - PASSENGER/OCCUPANT
17091981,0,5,29.75226491,-96.27177448,12,No Data,No Data,2 - PASSENGER/OCCUPANT
17091981,0,5,29.75226491,-96.27177448,13,No Data,No Data,2 - PASSENGER/OCCUPANT
17091981,0,5,29.75226491,-96.27177448,47,No Data,No Data,1 - DRIVER
17091981,0,5,29.75226491,-96.27177448,38,No Data,No Data,2 - PASSENGER/OCCUPANT
17091981,0,5,29.75226491,-96.27177448,14,No Data,No Data,2 - PASSENGER/OCCUPANT
17098971,0,5,29.77862514,-96.24915129,22,1 - POSITIVE,0.11,1 - DRIVER
17113019,0,5,29.76999885,-96.04685202,57,No Data,No Data,1 - DRIVER
17113019,0,5,29.76999885,-96.04685202,44,No Data,No Data,1 - DRIVER
17113019,0,5,29.76999885,-96.04685202,35,No Data,No Data,1 - DRIVER
17085388,0,5,29.76592723,-96.14813787,21,No Data,No Data,1 - DRIVER
17085388,0,5,29.76592723,-96.14813787,74,No Data,No Data,1 - DRIVER
17085388,0,5,29.76592723,-96.14813787,73,No Data,No Data,2 - PASSENGER/OCCUPANT
17085388,0,5,29.76592723,-96.14813787,57,No Data,No Data,1 - DRIVER
17085388,0,5,29.76592723,-96.14813787,7,No Data,No Data,2 - PASSENGER/OCCUPANT
17085388,0,5,29.76592723,-96.14813787,7,No Data,No Data,2 - PASSENGER/OCCUPANT
17085388,0,5,29.76592723,-96.14813787,40,No Data,No Data,1 - DRIVER
17085387,0,5,29.76909483,-96.15570289,17,No Data,No Data,1 - DRIVER
17085387,0,5,29.76909483,-96.15570289,55,No Data,No Data,1 - DRIVER
17113017,0,5,29.77606931,-96.10905456,59,No Data,No Data,1 - DRIVER
17113017,0,5,29.77606931,-96.10905456,33,No Data,No Data,1 - DRIVER
17094631,0,5,29.7657463,-96.26282378,31,No Data,No Data,1 - DRIVER
17082791,0,5,30.05656426,-96.33797694,27,No Data,No Data,1 - DRIVER
17082799,0,5,30.02486069,-96.48951835,28,No Data,No Data,1 - DRIVER
17082799,0,5,30.02486069,-96.48951835,22,No Data,No Data,2 - PASSENGER/OCCUPANT
17082799,0,5,30.02486069,-96.48951835,63,No Data,No Data,1 - DRIVER
17106029,0,5,29.75382133,-96.25863409,42,No Data,No Data,1 - DRIVER
17106029,0,5,29.75382133,-96.25863409,40,No Data,No Data,2 - PASSENGER/OCCUPANT
17106029,0,5,29.75382133,-96.25863409,50,No Data,No Data,1 - DRIVER
17106029,0,5,29.75382133,-96.25863409,49,No Data,No Data,2 - PASSENGER/OCCUPANT
17106093,0,5,29.97864703,-96.5743846,21,No Data,No Data,1 - DRIVER
17096913,0,5,29.77797294,-96.15671877,18,No Data,No Data,1 - DRIVER
17096913,0,5,29.77797294,-96.15671877,58,No Data,No Data,1 - DRIVER
17096913,0,5,29.77797294,-96.15671877,46,No Data,No Data,1 - DRIVER
17096913,0,5,29.77797294,-96.15671877,72,No Data,No Data,2 - PASSENGER/OCCUPANT
17106102,0,5,29.75054613,-96.26703197,36,No Data,No Data,1 - DRIVER
17108428,0,5,29.76257664,-96.15913835,45,No Data,No Data,1 - DRIVER
17096196,0,5,29.75129285,-96.2800414,No Data,No Data,No Data,1 - DRIVER
17106640,0,5,29.94598479,-96.25595285,88,No Data,No Data,1 - DRIVER
17106640,0,5,29.94598479,-96.25595285,59,No Data,No Data,1 - DRIVER
17122469,0,5,30.08390259,-96.35414077,43,No Data,No Data,1 - DRIVER
17122469,0,5,30.08390259,-96.35414077,36,No Data,No Data,2 - PASSENGER/OCCUPANT
17125617,0,5,29.77611291,-96.10766839,31,No Data,No Data,1 - DRIVER
17125617,0,5,29.77611291,-96.10766839,39,No Data,No Data,1 - DRIVER
17106576,0,5,29.95878219,-96.25408235,17,No Data,No Data,1 - DRIVER
17106601,0,5,29.78017483,-96.28791285,43,1 - POSITIVE,0.238,1 - DRIVER
17128662,0,6,29.76370583,-96.19146714,67,No Data,No Data,1 - DRIVER
17128662,0,6,29.76370583,-96.19146714,65,No Data,No Data,2 - PASSENGER/OCCUPANT
17128662,0,6,29.76370583,-96.19146714,27,No Data,No Data,1 - DRIVER
17128662,0,6,29.76370583,-96.19146714,27,No Data,No Data,2 - PASSENGER/OCCUPANT
17128662,0,6,29.76370583,-96.19146714,45,No Data,No Data,1 - DRIVER
17128662,0,6,29.76370583,-96.19146714,40,No Data,No Data,2 - PASSENGER/OCCUPANT
17128662,0,6,29.76370583,-96.19146714,5,No Data,No Data,2 - PASSENGER/OCCUPANT
17128662,0,6,29.76370583,-96.19146714,10,No Data,No Data,2 - PASSENGER/OCCUPANT
17113029,0,6,29.77587913,-96.11508572,18,No Data,No Data,1 - DRIVER
17113029,0,6,29.77587913,-96.11508572,17,No Data,No Data,2 - PASSENGER/OCCUPANT
17113029,0,6,29.77587913,-96.11508572,42,No Data,No Data,1 - DRIVER
17113029,0,6,29.77587913,-96.11508572,11,No Data,No Data,2 - PASSENGER/OCCUPANT
17113029,0,6,29.77587913,-96.11508572,26,No Data,No Data,1 - DRIVER
17108465,0,6,29.75930567,-96.21711196,41,No Data,No Data,1 - DRIVER
17125360,0,6,29.91712603,-96.23721579,26,No Data,No Data,1 - DRIVER
17128663,0,6,29.76327369,-96.19391534,59,No Data,No Data,1 - DRIVER
17120530,0,6,29.76970476,-96.04354247,30,No Data,No Data,1 - DRIVER
17122190,0,6,29.99309552,-96.19768309,57,No Data,No Data,1 - DRIVER
17122190,0,6,29.99309552,-96.19768309,34,No Data,No Data,1 - DRIVER
17128664,0,6,29.77417496,-96.13466978,53,No Data,No Data,1 - DRIVER
17128664,0,6,29.77417496,-96.13466978,57,No Data,No Data,2 - PASSENGER/OCCUPANT
17128664,0,6,29.77417496,-96.13466978,26,No Data,No Data,2 - PASSENGER/OCCUPANT
17128664,0,6,29.77417496,-96.13466978,37,No Data,No Data,1 - DRIVER
17144835,0,6,29.94863701,-96.25288391,38,No Data,No Data,1 - DRIVER
17144835,0,6,29.94863701,-96.25288391,10,No Data,No Data,2 - PASSENGER/OCCUPANT
17144835,0,6,29.94863701,-96.25288391,9,No Data,No Data,2 - PASSENGER/OCCUPANT
17144835,0,6,29.94863701,-96.25288391,62,No Data,No Data,1 - DRIVER
17144835,0,6,29.94863701,-96.25288391,14,No Data,No Data,2 - PASSENGER/OCCUPANT
17123575,0,6,29.94852221,-96.2525943,74,No Data,No Data,1 - DRIVER
17123575,0,6,29.94852221,-96.2525943,24,No Data,No Data,1 - DRIVER
17168075,0,6,29.75004936,-96.28819348,36,No Data,No Data,1 - DRIVER
17168075,0,6,29.75004936,-96.28819348,33,No Data,No Data,1 - DRIVER
17168075,0,6,29.75004936,-96.28819348,10,No Data,No Data,2 - PASSENGER/OCCUPANT
17168075,0,6,29.75004936,-96.28819348,8,No Data,No Data,2 - PASSENGER/OCCUPANT
17117182,0,6,29.76386846,-96.15488811,66,No Data,No Data,1 - DRIVER
17117182,0,6,29.76386846,-96.15488811,27,No Data,No Data,1 - DRIVER
17120711,0,6,29.82881968,-96.2691545,26,No Data,No Data,1 - DRIVER
17125412,0,6,29.76099384,-96.17850047,17,No Data,No Data,1 - DRIVER
17125412,0,6,29.76099384,-96.17850047,48,No Data,No Data,1 - DRIVER
17125412,0,6,29.76099384,-96.17850047,77,No Data,No Data,1 - DRIVER
17125412,0,6,29.76099384,-96.17850047,76,No Data,No Data,2 - PASSENGER/OCCUPANT
17125625,0,6,29.77587846,-96.11510695,31,No Data,No Data,1 - DRIVER
17125625,0,6,29.77587846,-96.11510695,76,No Data,No Data,1 - DRIVER
17125625,0,6,29.77587846,-96.11510695,81,No Data,No Data,1 - DRIVER
17125626,0,6,29.77606931,-96.10905456,43,No Data,No Data,1 - DRIVER
17125626,0,6,29.77606931,-96.10905456,22,No Data,No Data,1 - DRIVER
17125626,0,6,29.77606931,-96.10905456,22,No Data,No Data,2 - PASSENGER/OCCUPANT
17125626,0,6,29.77606931,-96.10905456,18,No Data,No Data,2 - PASSENGER/OCCUPANT
17125626,0,6,29.77606931,-96.10905456,18,No Data,No Data,2 - PASSENGER/OCCUPANT
17125633,0,6,No Data,No Data,58,No Data,No Data,1 - DRIVER
17122241,0,6,No Data,No Data,65,No Data,No Data,1 - DRIVER
17122241,0,6,No Data,No Data,60,No Data,No Data,2 - PASSENGER/OCCUPANT
17122241,0,6,No Data,No Data,58,No Data,No Data,1 - DRIVER
17123568,0,6,29.94066698,-96.25136219,70,No Data,No Data,1 - DRIVER
17123568,0,6,29.94066698,-96.25136219,57,No Data,No Data,1 - DRIVER
17125431,0,6,No Data,No Data,62,No Data,No Data,1 - DRIVER
17125431,0,6,No Data,No Data,65,No Data,No Data,1 - DRIVER
17136012,0,6,29.86312485,-96.31807709,43,No Data,No Data,1 - DRIVER
17136012,0,6,29.86312485,-96.31807709,41,No Data,No Data,2 - PASSENGER/OCCUPANT
17136012,0,6,29.86312485,-96.31807709,16,No Data,No Data,1 - DRIVER
17138328,0,6,29.7662003,-96.15351385,31,No Data,No Data,1 - DRIVER
17138328,0,6,29.7662003,-96.15351385,19,No Data,No Data,1 - DRIVER
17143796,0,6,29.77606964,-96.10905457,47,No Data,No Data,1 - DRIVER
17143796,0,6,29.77606964,-96.10905457,59,No Data,No Data,1 - DRIVER
17125613,0,6,29.78148854,-96.15453055,62,No Data,No Data,1 - DRIVER
17125613,0,6,29.78148854,-96.15453055,30,No Data,No Data,2 - PASSENGER/OCCUPANT
17125613,0,6,29.78148854,-96.15453055,39,No Data,No Data,2 - PASSENGER/OCCUPANT
17139286,0,6,29.76300483,-96.22653287,26,No Data,No Data,1 - DRIVER
17139286,0,6,29.76300483,-96.22653287,23,No Data,No Data,1 - DRIVER
